"credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","default","tot.payment","principal","interest"
1,"all_other",0.074,77.65,10.1266311,20.02,762,3301,11873,14.7,0,0,0,0,2795.4,2238.87880946111,556.521190538894
1,"debt_consolidation",0.1357,339.69,11.01862914,21.52,687,5190.041667,10046,46.3,0,0,0,0,12228.84,8139.24233519577,4089.59766480423
1,"all_other",0.0774,202.93,11.1927202,13.72,757,3690.041667,10257,24,0,0,0,0,7305.48,5791.69359033485,1513.78640966515
1,"credit_card",0.1218,599.4,11.44035477,10.61,722,4491.041667,28960,22.2,1,0,0,0,21578.4,14973.6623483133,6604.73765168667
1,"debt_consolidation",0.16,878.94,11.56171563,10.8,732,6210,33107,98.8,1,0,0,0,31641.84,19579.4450781872,12062.3949218128
1,"debt_consolidation",0.167,710.03,11.47210347,15.82,672,7200,14977,36.7,0,2,0,0,25561.08,15488.0828858581,10072.9971141419
1,"debt_consolidation",0.1183,662.68,11.49272276,19.93,737,4890.041667,41347,56.6,2,0,0,0,23856.48,16729.2030610993,7127.27693890067
1,"all_other",0.0774,152.98,11.22524339,4.64,767,5073,10788,27.7,1,0,0,0,5507.28,4366.10301803294,1141.17698196706
1,"debt_consolidation",0.1183,662.68,11.23848862,10.72,737,5040,2261,17.5,0,0,0,1,23856.48,16729.2030610993,7127.27693890067
1,"credit_card",0.1218,666,10.92665765,23.72,727,5520.041667,38043,52.6,1,0,0,0,23976,16637.402609237,7338.59739076297
1,"credit_card",0.0894,127.09,10.79957558,18.59,722,5430,4692,35.3,0,0,0,0,4575.24,3498.93681906585,1076.30318093415
1,"credit_card",0.0894,317.72,10.90646961,7.68,737,5160.041667,6525,7.8,3,0,0,0,11437.92,8747.20439179796,2690.71560820204
1,"debt_consolidation",0.1392,221.89,10.08580911,16.2,672,2430,7893,59.3,1,0,0,0,7988.04,5261.12784545072,2726.91215454928
1,"debt_consolidation",0.1183,248.51,11.22524339,18.88,707,2928,8652,29.6,2,1,0,0,8946.36,6273.57737175378,2672.78262824622
1,"credit_card",0.1253,401.6,11.15625052,23.14,702,4470.041667,25498,64.6,2,0,0,0,14457.6,9927.61460201616,4529.98539798384
1,"all_other",0.1148,181.33,9.574983486,12.08,707,3280,5282,30,3,0,0,0,6527.88,4625.95221982238,1901.92778017762
1,"all_other",0.1357,50.96,11.00209984,20.6,667,9840,19112,82,1,0,0,0,1834.56,1221.0420954446,613.5179045554
1,"debt_consolidation",0.1218,807.53,10.90738615,17.41,737,4111.041667,28559,73.2,0,0,0,1,29071.08,20172.9755691249,8898.1044308751
1,"debt_consolidation",0.1218,832.5,11.6784399,3.48,757,9780,10227,40.1,1,0,0,0,29970,20796.7532615463,9173.24673845371
1,"all_other",0.1635,309.13,11.15625052,3.05,662,3420.041667,7427,81.2,0,0,0,0,11128.68,6814.31509095538,4314.36490904462
1,"debt_consolidation",0.1114,246.03,10.7243681,7.18,762,4770,6126,21.1,1,0,0,0,8857.08,6340.87733119672,2516.20266880328
1,"home_improvement",0.0894,254.18,11.46163217,8.82,742,5730,21275,50.2,0,0,0,0,9150.48,6997.8736381317,2152.60636186829
1,"debt_consolidation",0.074,155.3,10.69194491,13.58,777,4020,37803,35.2,0,0,0,0,5590.8,4477.75761892221,1113.04238107779
1,"credit_card",0.1114,164.02,11.16336799,12.65,742,1950.041667,5238,73.4,0,0,0,0,5904.72,4227.25155413115,1677.46844586885
1,"credit_card",0.1218,233.1,10.83958091,15.69,702,5640.041667,15239,81.9,0,0,0,0,8391.6,5823.09091323296,2568.50908676704
1,"debt_consolidation",0.1114,295.24,10.59663473,9.9,732,5460,9305,25.5,0,1,0,0,10628.64,7609.15588856042,3019.48411143958
1,"major_purchase",0.1218,133.2,11.10375349,19.84,697,3210,20908,67.7,2,0,0,0,4795.2,3327.48052184741,1467.71947815259
1,"credit_card",0.1357,713.34,11.87756858,13.95,707,6270.041667,25547,32.1,0,0,0,0,25680.24,17092.1932567592,8588.04674324075
1,"debt_consolidation",0.1114,239.47,10.19351188,21.32,717,3331.041667,6528,72.5,0,0,0,0,8620.92,6171.80788725635,2449.11211274365
1,"credit_card",0.1218,765.9,11.26446411,8.58,742,3990,26552,49.2,2,0,0,1,27572.4,19133.0130006226,8439.38699937741
1,"all_other",0.1774,734.83,10.95080655,6.84,667,1830,1820,42.3,2,1,0,1,26453.88,15536.6669416816,10917.2130583184
1,"credit_card",0.0859,189.67,10.77895629,12.65,757,2370.041667,119,0.5,1,0,0,0,6828.12,5276.95580555636,1551.16419444364
1,"debt_consolidation",0.1114,524.86,11.2835123,6.51,747,7020.041667,14914,56.1,1,0,0,0,18894.96,13527.1018820953,5367.85811790468
1,"debt_consolidation",0.1531,696.31,11.46163217,9.28,697,2610.041667,11219,32.4,0,1,0,0,25067.16,15835.5691669129,9231.5908330871
1,"all_other",0.1114,656.07,11.22524339,11.31,777,3000.041667,1126,7.9,0,0,0,0,23618.52,16908.7484887137,6709.77151128629
1,"all_other",0.1183,149.11,10.09823163,0.99,792,3511.041667,117,8.4,5,0,0,0,5367.96,3764.24740212549,1603.71259787451
1,"debt_consolidation",0.0774,199.8,10.46310334,18.07,752,3210,7994,24.7,0,0,0,0,7192.8,5702.36228920762,1490.43771079238
1,"credit_card",0.0859,316.11,10.51867319,14.85,757,6210,15889,42.6,0,0,0,0,11379.96,8794.74086410302,2585.21913589698
1,"debt_consolidation",0.1218,158.18,11.82815218,23.49,697,5520.041667,24235,73.7,1,0,0,0,5694.48,3951.50802511879,1742.97197488121
1,"debt_consolidation",0.1426,137.23,10.30895266,11.32,672,1590.041667,2816,52.1,0,1,0,0,4940.28,3220.77498688805,1719.50501311195
1,"debt_consolidation",0.1392,290.17,10.59663473,16.05,697,1980.041667,13013,66.1,1,0,0,1,10446.12,6880.08232418963,3566.03767581037
1,"all_other",0.074,62.12,11.00209984,10.04,757,4351,3370,11.7,0,0,0,0,2236.32,1791.10304756888,445.216952431115
1,"debt_consolidation",0.0859,189.67,10.16585182,9.45,762,2850,21,0.1,0,0,0,0,6828.12,5276.95580555636,1551.16419444364
1,"debt_consolidation",0.1253,836.66,11.33857208,13.63,732,6275.041667,25036,45.4,3,0,0,0,30119.76,20682.3656198278,9437.39438017222
1,"debt_consolidation",0.16,534.4,10.57131693,13.91,667,5460,21756,75.7,0,1,0,0,19238.4,11904.4024049233,7333.99759507674
1,"all_other",0.1322,608.42,11.31447453,19.33,702,4838.041667,4556,47,1,0,0,0,21903.12,14732.1045069067,7171.0154930933
1,"educational",0.1253,251,10.91508846,4.49,697,2610.041667,6644,44.9,1,0,0,0,9036,6204.7591262601,2831.2408737399
1,"debt_consolidation",0.1253,267.74,10.30768519,19.22,692,1950.041667,11664,60.7,0,0,0,0,9638.64,6618.57453571665,3020.06546428335
1,"all_other",0.0894,285.95,10.77895629,16.35,737,4050,9348,22.2,3,0,0,0,10294.2,7872.53901496483,2421.66098503517
1,"credit_card",0.1114,82.01,10.91508846,6.2,712,2646.041667,6252,64.5,3,0,0,0,2952.36,2113.62577706557,838.734222934426
1,"home_improvement",0.1253,669.33,12.04355372,3.43,717,4380,3670,18.9,0,0,0,0,24095.88,16545.941936174,7549.93806382602
1,"all_other",0.1392,81.93,10.18111929,21,732,7560,6704,98.6,1,0,0,1,2949.48,1942.60311135147,1006.87688864853
1,"debt_consolidation",0.1322,236.61,11.39639165,14.25,687,6960,19351,89.6,0,1,0,0,8517.96,5729.20556092698,2788.75443907302
1,"home_improvement",0.1287,336.34,10.46310334,12.17,717,2310.041667,5348,76.4,1,0,0,0,12108.24,8230.00162854926,3878.23837145074
1,"all_other",0.1357,101.91,11.51292546,10.19,677,1710,4041,87.8,2,0,0,0,3668.76,2441.84458294269,1226.91541705731
1,"all_other",0.1531,835.57,11.19821472,13.78,682,8700,15268,57.7,0,0,1,0,30080.52,19002.6375160452,11077.8824839548
1,"major_purchase",0.1322,118.31,11.12726298,14.33,707,3660,20870,96.2,0,0,0,0,4259.16,2864.72384900584,1394.43615099416
1,"all_other",0.0859,316.11,10.91508846,13.85,752,5910.041667,10862,28.5,2,0,0,0,11379.96,8794.74086410302,2585.21913589698
1,"all_other",0.1565,139.95,9.472704636,3.42,667,1710,894,59.6,1,0,0,0,5038.2,3150.46126495235,1887.73873504765
1,"all_other",0.0774,312.19,11.1844214,3.42,777,9570.041667,11381,34.7,0,0,0,0,11238.84,8910.01242776641,2328.82757223359
1,"all_other",0.0894,285.95,10.4341158,4.91,737,1860.041667,2354,24.5,0,0,0,0,10294.2,7872.53901496483,2421.66098503517
1,"all_other",0.1392,716.88,11.12726298,17.95,697,4920.041667,14533,80.7,0,0,0,1,25807.68,16997.5993954063,8810.08060459366
1,"credit_card",0.1426,638.09,11.50992096,17.26,682,4230.041667,19780,48.8,0,0,0,0,22971.24,14975.9113268483,7995.32867315167
1,"credit_card",0.0894,174.75,10.89673933,13.71,727,2702.041667,5677,32.6,1,0,0,0,6291,4811.07254018222,1479.92745981778
1,"educational",0.0894,158.86,10.81977828,13.27,742,2130,4676,18,0,0,0,0,5718.96,4373.60219589898,1345.35780410102
1,"all_other",0.1322,169.01,10.6454249,13.49,717,3330.041667,14953,97.7,0,0,0,1,6084.36,4092.35886840061,1992.00113159939
1,"debt_consolidation",0.1253,66.94,11.00209984,4.12,687,3600,3021,18.1,1,0,0,0,2409.84,1654.76723470857,755.072765291431
1,"all_other",0.1218,66.6,10.81977828,14.83,692,2250.041667,7975,67.6,1,0,0,0,2397.6,1663.7402609237,733.859739076297
1,"credit_card",0.1322,338.01,10.81977828,7.44,692,2070,7408,31.9,2,0,0,0,12168.36,8184.47559971653,3983.88440028347
1,"all_other",0.2086,94.02,10.727663,0.53,662,2029.041667,2106,91.6,3,0,0,1,3384.72,1810.26127387958,1574.45872612042
1,"home_improvement",0.1565,69.98,11.22524339,6.61,667,2709.041667,0,0,1,0,0,0,2519.28,1575.34318914873,943.936810851267
1,"all_other",0.1287,168.17,10.49127422,18.23,682,9600.041667,7790,82,3,0,0,0,6054.12,4115.00081427463,1939.11918572537
1,"all_other",0.1287,336.34,10.08580911,8.45,697,3750.041667,1303,18.4,0,1,0,0,12108.24,8230.00162854926,3878.23837145074
1,"educational",0.1426,171.53,11.51292546,12.18,667,2670.041667,28370,40.3,2,0,0,0,6175.08,4025.79270932673,2149.28729067327
1,"all_other",0.1183,198.81,11.00209984,18.82,717,5040,15638,93.1,1,0,0,1,7157.16,5018.91238693963,2138.24761306037
1,"debt_consolidation",0.1426,411.67,10.16585182,10.85,682,1620.041667,9106,52.6,0,0,0,0,14820.12,9661.85556257527,5158.26443742473
1,"credit_card",0.1218,666,11.30958454,9.79,727,6000.041667,30611,81,2,0,0,0,23976,16637.402609237,7338.59739076297
1,"credit_card",0.1635,176.65,11.3222491,14.33,707,5490,73241,98.5,0,0,0,0,6359.4,3893.98880994167,2465.41119005833
1,"small_business",0.1531,870.39,11.28978191,0.81,797,6510,3656,11.8,1,0,0,0,31334.04,19794.518313954,11539.521686046
1,"credit_card",0.0894,158.86,11.43712375,15.02,732,6212,83356,41.7,0,0,0,0,5718.96,4373.60219589898,1345.35780410102
1,"all_other",0.1426,614.94,11.33857208,16.57,697,3720.041667,1887,94.3,0,0,0,0,22137.84,14432.5830389633,7705.25696103667
1,"all_other",0.1218,106.56,10.41232119,19.84,697,4620.041667,1568,71.3,2,0,1,0,3836.16,2661.98441747793,1174.17558252207
1,"all_other",0.1183,99.41,11.29476946,23.67,697,7380.041667,17829,66.3,3,0,0,1,3578.76,2509.58241731135,1069.17758268865
1,"all_other",0.0894,111.21,10.77895629,15.8,722,3870.041667,10659,76.4,0,0,0,1,4003.56,3061.74178651596,941.818213484039
1,"debt_consolidation",0.1496,554.32,11.57119437,9.87,692,4500.041667,34896,87.5,2,0,0,0,19955.52,12739.4795389407,7216.04046105934
1,"debt_consolidation",0.1774,720.42,11.81303006,19.85,672,4080.041667,34863,90.8,1,0,1,0,25935.12,15231.9932475896,10703.1267524104
1,"credit_card",0.0859,316.11,11.15625052,15.38,757,5100,15315,41.2,0,0,0,0,11379.96,8794.74086410302,2585.21913589698
1,"debt_consolidation",0.1322,243.37,11.00209984,14.42,682,6210,23079,74.9,0,0,0,0,8761.32,5892.89023017962,2868.42976982038
1,"debt_consolidation",0.1218,333,10.54534144,10.2,712,4033,8753,48.9,0,0,0,0,11988,8318.70130461852,3669.29869538148
1,"all_other",0.1287,242.16,11.00209984,14.34,687,1860,1068,10.9,0,0,0,0,8717.76,5925.48371995447,2792.27628004553
1,"debt_consolidation",0.1392,341.37,11.1124479,21.65,707,5550.041667,19641,86.5,0,0,0,0,12289.32,8094.06107801845,4195.25892198155
1,"home_improvement",0.1253,669.33,11.00209984,2.6,747,3570,6621,76.1,2,0,0,0,24095.88,16545.941936174,7549.93806382602
1,"major_purchase",0.1287,168.17,10.6454249,20.14,682,3930,2035,40,2,1,0,0,6054.12,4115.00081427463,1939.11918572537
1,"debt_consolidation",0.0894,389.21,10.37349118,12.6,752,6870,15954,41.1,1,0,0,0,14011.56,10715.4079734725,3296.1520265275
1,"debt_consolidation",0.1392,256.03,10.46310334,14.06,682,2010.041667,13089,69.3,0,0,0,0,9217.08,6070.60508482017,3146.47491517983
1,"all_other",0.1218,83.25,10.69964248,22.41,687,4380,14589,34.9,1,0,0,1,2997,2079.67532615463,917.324673845371
1,"credit_card",0.1218,832.5,11.2515607,22.44,742,5411,44790,35.2,1,0,0,0,29970,20796.7532615463,9173.24673845371
1,"all_other",0.0774,124.88,11.58988651,6.02,787,4230.041667,337,1.9,0,0,0,0,4495.68,3564.11913251375,931.560867486246
1,"all_other",0.1322,324.49,11.51292546,11.44,692,4770,4533,14.3,0,4,0,0,11681.64,7857.10626121126,3824.53373878874
1,"small_business",0.2121,755.69,11.24895992,5.72,672,1440,500,83.3,1,0,0,0,27204.84,14398.0804937077,12806.7595062923
1,"debt_consolidation",0.1496,173.23,10.33516607,14.69,672,4800.041667,11886,90,0,0,0,0,6236.28,3981.2022667966,2255.0777332034
1,"small_business",0.16,843.78,11.91839057,7.01,727,4778,17161,26,1,1,0,0,30376.08,18796.2138121747,11579.8661878253
1,"debt_consolidation",0.1253,485.27,10.23995979,15.13,747,4771,11423,68.4,0,0,0,0,17469.72,11995.9500446225,5473.76995537754
1,"debt_consolidation",0.1183,417.49,10.76320793,20.14,717,3660,10682,54.7,0,0,0,0,15029.64,10539.4383201219,4490.20167987814
1,"all_other",0.1218,116.55,10.59663473,18.18,712,4770,6381,66.5,1,0,1,0,4195.8,2911.54545661648,1284.25454338352
1,"credit_card",0.1357,509.53,11.00209984,17.22,692,2850,13030,66.6,1,0,0,0,18343.08,12208.7436988204,6134.33630117961
1,"debt_consolidation",0.1183,198.81,11.23848862,3.44,707,3330.041667,7269,38.7,0,0,0,0,7157.16,5018.91238693963,2138.24761306037
1,"all_other",0.1426,137.23,10.54534144,9.92,667,5100,2822,37.1,1,0,0,0,4940.28,3220.77498688805,1719.50501311195
1,"debt_consolidation",0.1136,329.12,11.77528973,20.19,702,3660,10288,64.3,0,0,0,0,11848.32,8426.53862248513,3421.78137751487
1,"small_business",0.1913,557.24,10.91508846,2.38,717,4740,491,98.2,0,0,0,0,20060.64,11300.6436730407,8759.99632695934
1,"home_improvement",0.1461,689.51,11.40756495,9.91,687,6780.041667,239,3.5,1,0,0,0,24822.36,16013.7040674566,8808.65593254339
1,"debt_consolidation",0.1218,399.6,11.00209984,17.86,707,7170.041667,17035,58.7,1,0,0,0,14385.6,9982.44156554222,4403.15843445778
1,"debt_consolidation",0.1183,256.79,9.952277717,17.43,707,2130,11212,44.5,1,0,0,0,9244.44,6482.60405332845,2761.83594667155
1,"debt_consolidation",0.0894,381.26,10.93310697,10.26,767,3810.041667,4553,15.2,0,0,0,0,13725.36,10496.5351454642,3228.82485453579
1,"debt_consolidation",0.1183,397.61,11.48246626,2.09,717,4590.041667,5652,22.3,0,0,0,0,14313.96,10037.5723261962,4276.38767380379
1,"debt_consolidation",0.1531,348.16,10.30895266,18.6,667,4980.041667,9092,68.4,1,0,0,0,12533.76,7917.89829408222,4615.86170591778
1,"debt_consolidation",0.0894,381.26,10.76848499,2.78,782,5405,6877,20,0,0,0,0,13725.36,10496.5351454642,3228.82485453579
1,"major_purchase",0.0894,47.66,10.858999,7.27,717,11400.04167,2504,21.4,0,1,0,0,1715.76,1312.13572111636,403.624278883637
1,"debt_consolidation",0.0894,222.41,10.59663473,18.42,742,2670.041667,5416,55.3,0,0,0,0,8006.76,6123.20826129858,1883.55173870142
1,"major_purchase",0.0894,476.58,10.59663473,20.4,802,6510,3823,9,0,0,0,0,17156.88,13120.8065876969,4036.07341230306
1,"all_other",0.1426,445.98,10.59663473,23.85,687,4440.041667,24119,91.7,0,0,0,0,16055.28,10467.1079840584,5588.17201594161
1,"debt_consolidation",0.1496,840.15,11.1124479,21.74,687,8189.041667,43703,77.8,0,0,0,0,30245.4,19308.4747702428,10936.9252297572
1,"debt_consolidation",0.1357,597.85,11.70354582,23.83,692,6965,51344,81.5,1,0,0,0,21522.6,14324.9610824481,7197.63891755192
1,"all_other",0.1253,33.47,10.23995979,20.19,682,2460,1697,39.5,1,0,0,0,1204.92,827.383617354285,377.536382645715
1,"all_other",0.1253,140.56,10.30895266,18.36,687,2700.041667,3368,32.7,2,0,0,0,5060.16,3474.66511070565,1585.49488929435
1,"debt_consolidation",0.1531,844.28,11.28978191,24.3,692,4290,26324,86.6,0,0,0,0,30394.08,19200.7214261481,11193.3585738518
1,"debt_consolidation",0.1287,336.34,10.4341158,21.42,707,5100,14096,86,1,0,0,0,12108.24,8230.00162854926,3878.23837145074
1,"debt_consolidation",0.1148,164.85,10.96819829,8.67,712,5190.041667,1885,19.6,0,0,1,1,5934.6,4205.52706908796,1729.07293091204
1,"credit_card",0.0859,249.72,11.41861479,15.2,812,10320.04167,3950,4.9,0,0,0,0,8989.92,6947.6533124033,2042.2666875967
1,"credit_card",0.0774,187.32,11.57402056,6.89,762,5880.041667,7903,25,0,0,0,0,6743.52,5346.17869877063,1397.34130122937
1,"debt_consolidation",0.0859,284.5,11.98292909,10.32,767,6930,126088,27,0,0,0,0,10242,7915.29459946636,2326.70540053364
1,"debt_consolidation",0.1287,168.17,10.58446093,20.01,697,2760.041667,5066,84.4,1,0,0,0,6054.12,4115.00081427463,1939.11918572537
1,"all_other",0.074,139.77,11.00209984,12.76,782,3812.041667,8432,20.4,1,0,0,0,5031.72,4029.98185702999,1001.73814297001
1,"debt_consolidation",0.16,527.36,10.858999,10.08,667,4410,16486,52.7,0,0,0,0,18984.96,11747.5779421039,7237.38205789609
1,"all_other",0.1322,608.42,10.77230925,12.33,732,3900,4646,55.2,1,0,0,1,21903.12,14732.1045069067,7171.0154930933
1,"debt_consolidation",0.1148,197.82,11.08214255,18.11,712,4050,21384,82.2,0,0,0,0,7121.52,5046.63248290555,2074.88751709444
1,"debt_consolidation",0.1183,803.5,11.53272809,3,767,6314.041667,5444,9.7,0,0,0,0,28926,20284.1713339671,8641.82866603291
1,"major_purchase",0.1774,288.17,10.59663473,8.91,667,1200.041667,1825,67.6,3,1,0,0,10374.12,6092.8395854611,4281.2804145389
1,"all_other",0.0894,127.09,9.92329018,3.88,722,4079.041667,1146,19.4,0,0,0,0,4575.24,3498.93681906585,1076.30318093415
1,"credit_card",0.1426,528.31,11.69524702,7.98,682,7650,27205,87.8,0,1,0,0,19019.16,12399.3852169557,6619.77478304433
1,"small_business",0.1565,874.66,10.91508846,4.25,742,2880,7783,22.6,2,0,0,0,31487.76,19689.7638442531,11797.9961557469
1,"all_other",0.0894,381.26,11.08214255,10.14,752,3755.041667,700,5.1,3,0,0,0,13725.36,10496.5351454642,3228.82485453579
1,"debt_consolidation",0.1565,227.41,10.49127422,14.97,662,4290,4357,92.7,1,0,0,1,8186.76,5119.30258137058,3067.45741862942
1,"all_other",0.1148,105.5,11.60823564,6.63,722,3990,20002,67.8,0,0,0,0,3798,2691.4352792768,1106.5647207232
1,"debt_consolidation",0.1287,524.68,10.62132735,22.04,707,3630,15556,81.4,0,0,0,0,18888.48,12838.5480599014,6049.93194009864
1,"credit_card",0.0894,158.86,10.62175555,14.16,767,3630,4463,28.8,0,0,0,0,5718.96,4373.60219589898,1345.35780410102
1,"all_other",0.1253,214.19,10.97678203,18.22,697,7230,6917,73.6,0,0,0,0,7710.84,5294.81018826155,2416.02981173845
1,"major_purchase",0.1357,169.85,10.4778512,14.05,697,3480.041667,233,46.6,0,1,0,0,6114.6,4069.74097157114,2044.85902842886
1,"debt_consolidation",0.1357,407.63,11.49276357,0.18,712,5970.041667,440,7.9,1,0,0,0,14674.68,9767.13872382422,4907.54127617578
1,"all_other",0.1183,530.15,10.59663473,9.6,732,9840,9082,35.1,2,2,0,0,19085.4,13383.5139174893,5701.8860825107
1,"debt_consolidation",0.1114,104.98,10.30895266,5.04,732,2670.041667,6383,46.6,0,0,0,0,3779.28,2705.62655866777,1073.65344133223
1,"major_purchase",0.1357,118.89,11.38509209,16.05,672,7080.041667,10977,70.8,0,0,2,0,4280.04,2848.69887612654,1431.34112387346
1,"credit_card",0.1148,197.82,11.22524339,11.9,707,4110.041667,18103,59.5,3,0,0,0,7121.52,5046.63248290555,2074.88751709444
1,"all_other",0.1287,84.09,10.44488118,13.86,687,6780.041667,7565,27,1,2,0,0,3027.24,2057.62275359668,969.617246403321
1,"all_other",0.1183,139.17,9.287301413,0,747,2970.041667,0,0,2,0,0,0,5010.12,3513.31440516266,1496.80559483734
1,"debt_consolidation",0.1496,623.61,10.84349481,10.71,717,5400,18632,98.1,0,0,0,0,22449.96,14331.9144813082,8118.04551869176
1,"debt_consolidation",0.0894,317.72,11.48246626,7.62,737,4830.041667,20574,38.2,2,0,0,0,11437.92,8747.20439179796,2690.71560820204
1,"debt_consolidation",0.0774,187.32,11.40756495,15.89,762,8730,37397,29,0,0,0,0,6743.52,5346.17869877063,1397.34130122937
1,"debt_consolidation",0.1183,99.41,10.6454249,14.46,697,3090.041667,6297,76.8,1,0,0,0,3578.76,2509.58241731135,1069.17758268865
1,"debt_consolidation",0.1496,242.52,10.6873891,12.66,662,5250.041667,3294,70.1,1,0,0,1,8730.72,5573.63720916418,3157.08279083582
1,"home_improvement",0.1183,497.01,11.00209984,11.7,732,3721.041667,30697,55.9,0,0,0,0,17892.36,12546.9022958245,5345.45770417551
1,"debt_consolidation",0.1287,269.07,10.81977828,5.3,692,8070,7710,35.1,0,2,0,0,9686.52,6583.95236425566,3102.56763574434
1,"home_improvement",0.0774,312.19,10.83958091,7.98,777,3510.041667,696,15.5,0,0,0,0,11238.84,8910.01242776641,2328.82757223359
1,"all_other",0.1114,656.07,11.69524702,9.55,772,6120,26701,43.1,0,0,0,0,23618.52,16908.7484887137,6709.77151128629
1,"debt_consolidation",0.1183,430.75,11.33857208,12.87,717,2220,14331,37.8,1,0,0,0,15507,10874.183947861,4632.81605213899
1,"debt_consolidation",0.1183,298.21,10.4341158,17.12,712,3030.041667,13533,42.3,1,0,0,0,10735.56,7528.24235656792,3207.31764343208
1,"debt_consolidation",0.1253,689.41,11.51372515,14.45,722,4291,13171,51.8,3,0,0,0,24818.76,17042.3226662748,7776.4373337252
1,"debt_consolidation",0.1322,338.01,10.49127422,8.3,687,2280.041667,8989,36.2,0,0,0,0,12168.36,8184.47559971653,3983.88440028347
1,"credit_card",0.1357,285.34,10.98305293,21.34,677,6270.041667,55072,87.8,0,0,0,0,10272.24,6836.97314588231,3435.26685411769
